Senaryo;SpinNo;Bahis;BakiyeOnce;BakiyeSonra;Odenen;Cluster;Tumble;CarpanDeger;CarpanKaynak;Bonus;BonusOdenen;ArdKayipOnce;Kacis;Kategori;SpinTipi;SureMs;ClusterDetay
"0. Normal Oyun";918;100;116420;120220;3900;3;3;2;DOGAL;False;0;0;False;EpicWin;Normal;0;"S0x8=20TL | S1x8=30TL | S3x10=100TL"
"0. Normal Oyun";919;100;120220;120870;750;1;1;2;DOGAL;False;0;0;False;MegaWin;Normal;0;"S3x9=50TL"
"0. Normal Oyun";920;100;120870;120770;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";921;100;120770;120670;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";922;100;120670;120570;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";923;100;120570;120470;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";924;100;120470;121220;850;1;1;10;DOGAL;False;0;0;False;MegaWin;Normal;0;"S3x8=50TL"
"0. Normal Oyun";925;100;121220;121190;70;2;2;0;-;False;0;0;False;Normal;Normal;0;"S0x9=20TL | S3x8=50TL"
"0. Normal Oyun";926;100;121190;121090;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";927;100;121090;121040;50;2;2;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL | S0x8=20TL"
"0. Normal Oyun";928;100;121040;120990;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x17=50TL"
"0. Normal Oyun";929;100;120990;120970;80;2;2;0;-;False;0;0;False;Normal;Normal;0;"S1x10=60TL | S0x8=20TL"
"0. Normal Oyun";930;100;120970;120870;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";931;100;120870;120770;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";932;100;120770;120750;80;2;2;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL | S1x8=50TL"
"0. Normal Oyun";933;100;120750;120680;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x9=30TL"
"0. Normal Oyun";934;100;120680;120580;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";935;100;120580;121110;630;1;1;3;DOGAL;False;0;0;False;MegaWin;Normal;0;"S1x8=30TL"
"0. Normal Oyun";936;100;121110;121010;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";937;100;121010;120910;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";938;100;120910;120810;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";939;100;120810;120710;0;0;0;0;-;False;0;0;False;Normal;Normal;1;"-"
"0. Normal Oyun";940;100;120710;120630;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x9=20TL"
"0. Normal Oyun";941;100;120630;120580;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S3x8=50TL"
"0. Normal Oyun";942;100;120580;120480;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";943;100;120480;120380;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";944;100;120380;120280;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";945;100;120280;120440;260;1;1;2;DOGAL;False;0;0;False;BigWin;Normal;0;"S0x8=20TL"
"0. Normal Oyun";946;100;120440;120340;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";947;100;120340;120240;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";948;100;120240;120480;340;1;1;2;DOGAL;False;0;0;False;BigWin;Normal;0;"S0x8=20TL"
"0. Normal Oyun";949;100;120480;120380;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";950;100;120380;120280;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";951;100;120280;120180;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";952;100;120180;120080;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";953;100;120080;119980;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";954;100;119980;119880;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";955;100;119880;119920;140;2;2;0;-;False;0;0;False;Normal;Normal;0;"S5x8=80TL | S4x8=60TL"
"0. Normal Oyun";956;100;119920;119820;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";957;100;119820;119720;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";958;100;119720;119620;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";959;100;119620;119580;60;1;1;0;-;True;0;0;False;Normal;Bonus;0;"S4x9=60TL"
"0. Normal Oyun";960;100;119580;119480;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";961;100;119480;120980;1600;5;5;10;DOGAL;False;0;0;False;EpicWin;Normal;0;"S0x8=20TL | S1x8=30TL | S1x8=50TL | S0x8=40TL | S0x8=20TL"
"0. Normal Oyun";962;100;120980;121000;120;3;3;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL | S1x9=40TL | S1x9=50TL"
"0. Normal Oyun";963;100;121000;121000;100;2;2;0;-;False;0;0;False;Normal;Normal;0;"S0x16=50TL | S1x8=50TL"
"0. Normal Oyun";964;100;121000;120900;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";965;100;120900;120830;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"0. Normal Oyun";966;100;120830;120730;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";967;100;120730;120630;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";968;100;120630;120590;60;2;2;0;-;False;0;0;False;Normal;Normal;0;"S2x9=40TL | S0x9=20TL"
"0. Normal Oyun";969;100;120590;120490;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";970;100;120490;120690;300;1;1;5;DOGAL;False;0;0;False;BigWin;Normal;0;"S4x8=60TL"
"0. Normal Oyun";971;100;120690;120610;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"0. Normal Oyun";972;100;120610;120510;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";973;100;120510;120410;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";974;100;120410;121060;750;1;1;2;DOGAL;False;0;0;False;MegaWin;Normal;0;"S3x8=50TL"
"0. Normal Oyun";975;100;121060;120960;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";976;100;120960;120860;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";977;100;120860;121880;1120;2;2;8;DOGAL;False;0;0;False;MegaWin;Normal;1;"S0x8=20TL | S1x11=60TL"
"0. Normal Oyun";978;100;121880;121800;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"0. Normal Oyun";979;100;121800;121700;0;0;0;0;-;False;0;0;False;Normal;Normal;1;"-"
"0. Normal Oyun";980;100;121700;121600;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";981;100;121600;121500;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";982;100;121500;121590;190;3;3;0;-;False;0;0;False;Normal;Normal;0;"S5x8=80TL | S4x16=90TL | S5x8=20TL"
"0. Normal Oyun";983;100;121590;121490;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";984;100;121490;121410;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"0. Normal Oyun";985;100;121410;121310;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";986;100;121310;121320;110;2;2;0;-;False;0;0;False;Normal;Normal;0;"S1x9=30TL | S2x11=80TL"
"0. Normal Oyun";987;100;121320;121300;80;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x11=80TL"
"0. Normal Oyun";988;100;121300;121200;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";989;100;121200;121100;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";990;100;121100;121000;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";991;100;121000;120900;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";992;100;120900;120930;130;3;3;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL | S0x9=30TL | S5x8=80TL"
"0. Normal Oyun";993;100;120930;120830;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";994;100;120830;120760;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x9=30TL"
"0. Normal Oyun";995;100;120760;120660;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";996;100;120660;120560;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";997;100;120560;120460;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";998;100;120460;122320;1960;2;2;8;DOGAL;False;0;0;False;EpicWin;Normal;0;"S1x9=30TL | S1x9=40TL"
"0. Normal Oyun";999;100;122320;122220;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";1000;100;122220;122150;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x9=30TL"
