Senaryo;SpinNo;Bahis;BakiyeOnce;BakiyeSonra;Odenen;Cluster;Tumble;CarpanDeger;CarpanKaynak;Bonus;BonusOdenen;ArdKayipOnce;Kacis;Kategori;SpinTipi;SureMs;ClusterDetay
"4. Az Kazandıralım Çok Kaybettirelim";24;100;8160;8080;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";25;100;8080;8000;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";26;100;8000;7920;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";27;100;7920;7840;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";28;100;7840;7760;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";29;100;7760;7680;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";30;100;7680;7600;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";31;100;7600;7520;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";32;100;7520;7440;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";33;100;7440;7360;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";34;100;7360;7280;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";35;100;7280;7200;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";36;100;7200;7120;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";37;100;7120;7040;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";38;100;7040;6960;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";39;100;6960;6880;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";40;100;6880;6800;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";41;100;6800;6720;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";42;100;6720;6640;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";43;100;6640;6560;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";44;100;6560;6480;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";45;100;6480;6400;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";46;100;6400;6320;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";47;100;6320;6240;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";48;100;6240;6160;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";49;100;6160;6080;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";50;100;6080;6000;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";51;100;6000;5920;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";52;100;5920;5840;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";53;100;5840;5760;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";54;100;5760;5680;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";55;100;5680;5600;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";56;100;5600;5520;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";57;100;5520;5440;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";58;100;5440;5360;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";59;100;5360;5280;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";60;100;5280;5200;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";61;100;5200;5120;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";62;100;5120;5040;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";63;100;5040;4960;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";64;100;4960;4880;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";65;100;4880;4800;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";66;100;4800;4720;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";67;100;4720;4640;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";68;100;4640;4560;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";69;100;4560;4480;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";70;100;4480;4400;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";71;100;4400;4320;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";72;100;4320;4240;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";73;100;4240;4160;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";74;100;4160;4080;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";75;100;4080;4000;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";76;100;4000;3920;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";77;100;3920;3840;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";78;100;3840;3760;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";79;100;3760;3680;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";80;100;3680;3600;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";81;100;3600;3520;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";82;100;3520;3440;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";83;100;3440;3360;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";84;100;3360;3280;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";85;100;3280;3200;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";86;100;3200;3120;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";87;100;3120;3040;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";88;100;3040;2960;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";89;100;2960;2880;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";90;100;2880;2800;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";91;100;2800;2720;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";92;100;2720;2640;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";93;100;2640;2560;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";94;100;2560;2480;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";95;100;2480;2400;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";96;100;2400;2320;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";97;100;2320;2240;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";98;100;2240;2160;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";99;100;2160;2080;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"4. Az Kazandıralım Çok Kaybettirelim";100;100;2080;2000;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"5. Büyük Tekliflerle Parasını Alalım";1;100;10000;10100;200;1;1;0;-;False;0;0;False;BigWin;Normal;1;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";2;100;10100;10200;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S2x12=200TL"
"5. Büyük Tekliflerle Parasını Alalım";3;100;10200;10300;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";4;100;10300;10400;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";5;100;10400;10500;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";6;100;10500;10600;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";7;100;10600;10700;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";8;100;10700;10800;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";9;100;10800;10900;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";10;100;10900;11000;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";11;100;11000;11100;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";12;100;11100;11200;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S2x12=200TL"
"5. Büyük Tekliflerle Parasını Alalım";13;100;11200;11300;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";14;100;11300;11400;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";15;100;11400;11500;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";16;100;11500;11650;250;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S3x12=250TL"
"5. Büyük Tekliflerle Parasını Alalım";17;100;11650;11750;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";18;100;11750;11850;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";19;100;11850;11950;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";20;100;11950;12050;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";21;100;12050;12150;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";22;100;12150;12250;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";23;100;12250;12350;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";24;100;12350;12450;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S2x12=200TL"
"5. Büyük Tekliflerle Parasını Alalım";25;100;12450;12550;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";26;100;12550;12650;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";27;100;12650;12750;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";28;100;12750;12850;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";29;100;12850;12950;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";30;100;12950;13050;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";31;100;13050;13150;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S2x12=200TL"
"5. Büyük Tekliflerle Parasını Alalım";32;100;13150;13250;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";33;100;13250;13350;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";34;100;13350;13500;250;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S3x12=250TL"
"5. Büyük Tekliflerle Parasını Alalım";35;100;13500;13600;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";36;100;13600;13700;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";37;100;13700;13800;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";38;100;13800;13900;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";39;100;13900;14000;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";40;100;14000;14100;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";41;100;14100;14200;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";42;100;14200;14300;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S2x12=200TL"
"5. Büyük Tekliflerle Parasını Alalım";43;100;14300;14400;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";44;100;14400;14500;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";45;100;14500;14600;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";46;100;14600;14700;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";47;100;14700;14800;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";48;100;14800;14900;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";49;100;14900;15000;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";50;100;15000;15100;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";51;100;15100;15200;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";52;100;15200;15300;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";53;100;15300;15450;250;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S3x12=250TL"
"5. Büyük Tekliflerle Parasını Alalım";54;100;15450;15660;310;1;1;0;-;True;60;0;False;BigWin;Bonus;0;"S3x12=250TL"
"5. Büyük Tekliflerle Parasını Alalım";55;100;15660;15810;250;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S3x12=250TL"
"5. Büyük Tekliflerle Parasını Alalım";56;100;15810;15910;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";57;100;15910;16010;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";58;100;16010;16110;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";59;100;16110;16210;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";60;100;16210;16310;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S2x12=200TL"
"5. Büyük Tekliflerle Parasını Alalım";61;100;16310;16480;270;1;1;0;-;True;70;0;False;BigWin;Bonus;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";62;100;16480;16580;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";63;100;16580;16680;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";64;100;16680;16780;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";65;100;16780;16880;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";66;100;16880;16980;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";67;100;16980;17080;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";68;100;17080;17180;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";69;100;17180;17280;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";70;100;17280;17430;250;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S3x12=250TL"
"5. Büyük Tekliflerle Parasını Alalım";71;100;17430;17580;250;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S3x12=250TL"
"5. Büyük Tekliflerle Parasını Alalım";72;100;17580;17680;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";73;100;17680;17780;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";74;100;17780;17880;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";75;100;17880;17980;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";76;100;17980;18080;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";77;100;18080;18180;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";78;100;18180;18280;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";79;100;18280;18380;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";80;100;18380;18480;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";81;100;18480;18580;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";82;100;18580;18680;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";83;100;18680;18780;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";84;100;18780;18930;250;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S3x12=250TL"
"5. Büyük Tekliflerle Parasını Alalım";85;100;18930;19030;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";86;100;19030;19130;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";87;100;19130;19230;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";88;100;19230;19330;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";89;100;19330;19430;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";90;100;19430;19530;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";91;100;19530;19630;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";92;100;19630;19730;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";93;100;19730;19830;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";94;100;19830;19930;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";95;100;19930;20030;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S2x12=200TL"
"5. Büyük Tekliflerle Parasını Alalım";96;100;20030;20130;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";97;100;20130;20230;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";98;100;20230;20330;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x10=200TL"
"5. Büyük Tekliflerle Parasını Alalım";99;100;20330;20430;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
"5. Büyük Tekliflerle Parasını Alalım";100;100;20430;20530;200;1;1;0;-;False;0;0;False;BigWin;Normal;0;"S5x11=200TL"
